u,v,key,geometry,stroke_group,edge_interior_angle,int_bearing_diff
264055539,264055540,0,"LINESTRING (16.336262 48.2203592, 16.3366029 48.2207485)",51,"{(33144941, 264055540, 0): 72.095, (33144626, 264055539, 0): 60.488, (264055539, 33144633, 0): 119.42699999999999, (264055538, 264055539, 0): 158.91, (264055540, 33143821, 0): 178.86700000000002}",0
264055540,33143821,0,"LINESTRING (16.3366029 48.2207485, 16.3371841 48.2214393)",51,"{(33144422, 33143821, 0): 114.337, (33143821, 33144427, 0): 74.485, (33144941, 264055540, 0): 106.772, (264055539, 264055540, 0): 178.86700000000002, (33143821, 33143825, 0): 179.811}",0
33143821,33143825,0,"LINESTRING (16.3371841 48.2214393, 16.337882 48.2222744)",51,"{(3956260281, 33143825, 0): 76.14699999999999, (33143825, 33144475, 0): 103.797, (33144422, 33143821, 0): 65.852, (33143821, 33144427, 0): 105.32600000000001, (264055540, 33143821, 0): 179.811, (33143825, 25280482, 0): 179.63}",0
33143825,25280482,0,"LINESTRING (16.337882 48.2222744, 16.3386014 48.223124, 16.3386125 48.2231372)",51,"{(33143995, 25280482, 0): 71.548, (25280482, 283324407, 0): 110.043, (3956260281, 33143825, 0): 104.223, (33143825, 33144475, 0): 75.833, (33143821, 33143825, 0): 179.63, (25280482, 33144572, 0): 178.958}",0
25280482,33144572,0,"LINESTRING (16.3386125 48.2231372, 16.3386266 48.2231546, 16.3390945 48.2237309)",51,"{(33143995, 25280482, 0): 107.41, (25280482, 283324407, 0): 70.999, (33143825, 25280482, 0): 178.958, (33144577, 33144572, 0): 77.941, (33144572, 33144566, 0): 114.888}",0
33182043,60658958,0,"LINESTRING (16.3480086 48.2145794, 16.3481246 48.2142791, 16.3482146 48.2140461)",52,"{(60658958, 33182042, 0): 177.47, (33182046, 33182043, 0): 84.401, (33182043, 218245323, 0): 103.65200000000002, (60658958, 33182040, 0): 109.336}",0
60658958,33182042,0,"LINESTRING (16.3482146 48.2140461, 16.3484267 48.2134155, 16.3484633 48.2132938, 16.3484814 48.2132337, 16.3484849 48.2132221)",52,"{(33182047, 33182042, 0): 76.12899999999999, (33182042, 33182039, 0): 104.099, (33182043, 60658958, 0): 177.47, (33182042, 33182041, 0): 171.98299999999998, (60658958, 33182040, 0): 73.194}",1
33182042,33182041,0,"LINESTRING (16.3484849 48.2132221, 16.3484874 48.2132059, 16.3484959 48.2131508, 16.3485856 48.2125955)",52,"{(33182047, 33182042, 0): 95.854, (33182042, 33182039, 0): 83.918, (60658958, 33182042, 0): 171.98299999999998, (33182041, 33174090, 0): 176.365, (33182041, 33182038, 0): 97.45}",0
33182041,33174090,0,"LINESTRING (16.3485856 48.2125955, 16.3486425 48.212009, 16.3486508 48.2119465)",52,"{(33182042, 33182041, 0): 176.365, (33174090, 33183652, 0): 176.006, (33182037, 33174090, 0): 105.225, (33174090, 3704365810, 0): 89.62299999999999, (33182041, 33182038, 0): 86.185}",1
33174090,33183652,0,"LINESTRING (16.3486508 48.2119465, 16.3486552 48.211876, 16.3487489 48.2108566, 16.3487548 48.2107928)",52,"{(33182041, 33174090, 0): 176.006, (33182037, 33174090, 0): 85.911, (33174090, 3704365810, 0): 101.513, (33183653, 33183652, 0): 95.007, (33183652, 12, 0): 179.93399999999997}",1
25267624,31673331,0,"LINESTRING (16.3481702 48.2097299, 16.3475615 48.2098335, 16.3469174 48.2099731)",52,"{(25267624, 33183653, 0): 85.67299999999999, (31673331, 31673334, 0): 179.84099999999998, (31673331, 33182076, 0): 78.4, (12, 25267624, 0): 179.372}",4
31673334,2250807664,0,"LINESTRING (16.3454669 48.2102933, 16.3447872 48.2104394)",52,"{(2250807664, 314318424, 0): 179.416, (31673327, 2250807664, 0): 79.592, (31673334, 31673329, 0): 111.14, (31673331, 31673334, 0): 179.798}",0
2250807664,314318424,0,"LINESTRING (16.3447872 48.2104394, 16.3442895 48.2105517, 16.3441753 48.2105752, 16.3440363 48.2106039)",52,"{(31673334, 2250807664, 0): 179.416, (314318424, 2487786197, 0): 179.43, (3710788341, 314318424, 0): 59.17100000000001, (314318424, 25267608, 0): 120.345, (31673327, 2250807664, 0): 104.438}",1
314318424,2487786197,0,"LINESTRING (16.3440363 48.2106039, 16.3439333 48.2106241, 16.3438384 48.210637, 16.3437795 48.2106434, 16.3436493 48.2106577, 16.3428309 48.2107516, 16.3422031 48.2108117)",52,"{(2487786197, 33144360, 0): 85.55499999999999, (2250807664, 314318424, 0): 179.43, (2487786197, 2487955438, 0): 179.088, (3710788341, 314318424, 0): 121.399, (314318424, 25267608, 0): 59.084999999999994, (33144300, 2487786197, 0): 100.78299999999999}",8
2487786197,2487955438,0,"LINESTRING (16.3422031 48.2108117, 16.3416021 48.2108789, 16.3406795 48.2109769, 16.3405678 48.2109886, 16.3404555 48.2110004)",52,"{(2487786197, 33144360, 0): 97.40299999999999, (314318424, 2487786197, 0): 179.088, (2487955438, 33079212, 0): 179.78, (33144355, 2487955438, 0): 83.322, (2487955438, 2385553146, 0): 99.19699999999999, (33144300, 2487786197, 0): 88.935}",1
2487955438,33079212,0,"LINESTRING (16.3404555 48.2110004, 16.3399811 48.2110484, 16.3397581 48.211072, 16.3396766 48.2110806, 16.3395185 48.2111003)",52,"{(33079212, 33079211, 0): 84.815, (2487786197, 2487955438, 0): 179.78, (33144355, 2487955438, 0): 96.898, (2487955438, 2385553146, 0): 80.58300000000001, (33079213, 33079212, 0): 90.066}",2
33345332,33345333,0,"LINESTRING (16.3488929 48.2230945, 16.3497525 48.222884)",53,"{(33144414, 33345332, 0): 126.578, (33345333, 33345334, 0): 179.31799999999998, (33345332, 1629378075, 0): 54.488, (33345330, 33345333, 0): 108.635}",0
33345333,33345334,0,"LINESTRING (16.3497525 48.222884, 16.3503889 48.2227201)",53,"{(33345332, 33345333, 0): 179.31799999999998, (33345334, 33344339, 0): 178.714, (33345335, 33345334, 0): 63.885, (33345334, 251207323, 0): 115.255, (33345330, 33345333, 0): 72.047}",0
33345334,33344339,0,"LINESTRING (16.3503889 48.2227201, 16.3507688 48.2226313, 16.3513744 48.2224894, 16.3514639 48.2224688)",53,"{(33345333, 33345334, 0): 178.714, (33344339, 2382977342, 0): 179.45399999999998, (33345335, 33345334, 0): 117.40100000000001, (33345334, 251207323, 0): 63.458999999999996, (251207322, 33344339, 0): 107.177, (33344339, 33345323, 0): 76.187}",0
33344339,2382977342,0,"LINESTRING (16.3514639 48.2224688, 16.3530766 48.2220814)",53,"{(2521182222, 2382977342, 0): 105.337, (2382977342, 2507395450, 0): 79.835, (33345334, 33344339, 0): 179.45399999999998, (251207322, 33344339, 0): 73.369, (33344339, 33345323, 0): 103.267}",0
33182054,33182053,0,"LINESTRING (16.3510587 48.2158281, 16.3497361 48.2159657)",54,"{(33182055, 33182054, 0): 92.345, (33182056, 33182053, 0): 86.511, (33182053, 33182052, 0): 179.184, (33182054, 2457966745, 0): 88.01899999999999}",0
33182053,33182052,0,"LINESTRING (16.3497361 48.2159657, 16.3489075 48.21604, 16.348099 48.2161153)",54,"{(33182056, 33182053, 0): 94.305, (33182052, 27028195, 0): 92.304, (33182054, 33182053, 0): 179.184, (33182052, 33182051, 0): 179.378, (2457060680, 33182052, 0): 88.233}",0
33182052,33182051,0,"LINESTRING (16.348099 48.2161153, 16.3457934 48.2163553)",54,"{(33182052, 27028195, 0): 87.074, (33182053, 33182052, 0): 179.378, (33182051, 33182066, 0): 177.859, (33182051, 68164549, 0): 86.811, (2457060680, 33182052, 0): 92.389}",0
33182051,33182066,0,"LINESTRING (16.3457934 48.2163553, 16.3457244 48.2163651, 16.3454181 48.2163892)",54,"{(33182052, 33182051, 0): 177.859, (33182066, 33182067, 0): 172.393, (33182051, 68164549, 0): 95.33, (33182070, 33182066, 0): 59.362}",5
33182066,33182067,0,"LINESTRING (16.3454181 48.2163892, 16.3450755 48.2163706)",54,"{(33182051, 33182066, 0): 172.393, (33182067, 249607807, 0): 116.54400000000001, (33182070, 33182066, 0): 128.245}",0
33182067,249607807,0,"LINESTRING (16.3450755 48.2163706, 16.3447897 48.2157113)",54,"{(68164549, 249607807, 0): 81.43799999999999, (249607807, 2451408746, 0): 98.923, (33182066, 33182067, 0): 116.54400000000001}",0
33182051,68164549,0,"LINESTRING (16.3457934 48.2163553, 16.345772 48.2159105, 16.3457269 48.215544, 16.3457204 48.215491)",55,"{(68164549, 249607807, 0): 87.98, (33182052, 33182051, 0): 86.811, (33182051, 33182066, 0): 95.33, (68164549, 685158, 0): 177.051, (10, 68164549, 0): 98.178}",3
68164549,685158,0,"LINESTRING (16.3457204 48.215491, 16.3457119 48.2154425, 16.3457071 48.2154156, 16.3456979 48.2153637, 16.3456925 48.2153331, 16.345685 48.2152903)",55,"{(685158, 2455074401, 0): 106.63899999999998, (68164549, 249607807, 0): 89.071, (33182051, 68164549, 0): 177.051, (685158, 33182049, 0): 178.87299999999996, (10, 685158, 0): 86.05699999999999, (10, 68164549, 0): 84.771}",0
685158,33182049,0,"LINESTRING (16.345685 48.2152903, 16.3456744 48.2152361, 16.3456031 48.2145477, 16.3455631 48.2144727, 16.3455458 48.2141933)",55,"{(685158, 2455074401, 0): 94.366, (68164549, 685158, 0): 178.87299999999996, (33182049, 33182048, 0): 144.594, (33144149, 33182049, 0): 94.29400000000001, (10, 685158, 0): 114.94800000000001}",5
33182049,33182048,0,"LINESTRING (16.3455458 48.2141933, 16.3455683 48.2141571, 16.3454776 48.2131705, 16.3454729 48.2131188)",55,"{(33144282, 33182048, 0): 94.828, (33182048, 123849573, 0): 93.634, (685158, 33182049, 0): 144.594, (33182048, 1114680094, 0): 178.71500000000003, (33144149, 33182049, 0): 121.112}",26
33182048,1114680094,0,"LINESTRING (16.3454729 48.2131188, 16.3454211 48.2126627, 16.3454121 48.212615, 16.3454036 48.2125449, 16.3454011 48.212524)",55,"{(33144282, 33182048, 0): 83.887, (33182048, 123849573, 0): 98.039, (33182049, 33182048, 0): 178.71500000000003, (1114680094, 123849573, 0): 64.846, (3704365814, 1114680094, 0): 121.729, (1114010120, 1114680094, 0): 122.344, (1114680094, 11, 0): 165.417}",0
1381612048,33344335,0,"LINESTRING (16.3538229 48.2237689, 16.3537654 48.2237775, 16.3532615 48.2238529)",56,"{(1381612052, 1381612048, 0): 99.837, (1381612048, 1381612043, 0): 79.231, (33344335, 28982561, 0): 178.658, (33344336, 33344335, 0): 105.72399999999999, (33344335, 33344334, 0): 88.31299999999999}",0
33344335,28982561,0,"LINESTRING (16.3532615 48.2238529, 16.3522319 48.2240317)",56,"{(1381612048, 33344335, 0): 178.658, (28982561, 33345337, 0): 179.311, (33344336, 33344335, 0): 87.362, (33344335, 33344334, 0): 106.675, (28982560, 28982561, 0): 74.02900000000001, (28982561, 33344338, 0): 105.922}",0
28982561,33345337,0,"LINESTRING (16.3522319 48.2240317, 16.350612 48.224293)",56,"{(33344335, 28982561, 0): 179.311, (28982560, 28982561, 0): 106.66, (28982561, 33344338, 0): 73.389, (26405238, 33345337, 0): 82.887, (33345337, 3963787755, 0): 99.97500000000001}",0
33344336,33344335,0,"LINESTRING (16.3531711 48.2245671, 16.3532615 48.2238529)",57,"{(1381612052, 33344336, 0): 89.874, (33344336, 28982560, 0): 104.976, (1381612048, 33344335, 0): 105.72399999999999, (33344335, 28982561, 0): 87.362, (33344335, 33344334, 0): 179.60899999999998}",0
33344335,33344334,0,"LINESTRING (16.3532615 48.2238529, 16.3533124 48.2234275)",57,"{(1381612048, 33344335, 0): 88.31299999999999, (33344335, 28982561, 0): 106.675, (33344336, 33344335, 0): 179.60899999999998, (33344334, 1381612043, 0): 176.303, (33344338, 33344334, 0): 85.053}",0
33344334,1381612043,0,"LINESTRING (16.3533124 48.2234275, 16.3533285 48.2233408, 16.3533955 48.222943, 16.3534014 48.2229079, 16.3534481 48.2228436)",57,"{(1381612048, 1381612043, 0): 59.539000000000016, (1381612043, 2521182222, 0): 120.12100000000001, (33344335, 33344334, 0): 176.303, (33344338, 33344334, 0): 112.29}",19
2507395450,33345323,0,"LINESTRING (16.3528206 48.2215028, 16.351151 48.2218487)",58,"{(2382977342, 2507395450, 0): 103.301, (2507395450, 2507395454, 0): 77.198, (33345323, 33345335, 0): 179.26500000000001, (33344339, 33345323, 0): 74.93, (33345323, 33345324, 0): 104.156}",0
33345323,33345335,0,"LINESTRING (16.351151 48.2218487, 16.3498826 48.2221285)",58,"{(2507395450, 33345323, 0): 179.26500000000001, (33345335, 33345334, 0): 61.882999999999996, (33344339, 33345323, 0): 104.335, (33345323, 33345324, 0): 76.579}",0
33345335,33345334,0,"LINESTRING (16.3498826 48.2221285, 16.3503889 48.2227201)",58,"{(33345333, 33345334, 0): 63.885, (33345334, 33344339, 0): 117.40100000000001, (33345323, 33345335, 0): 61.882999999999996, (33345334, 251207323, 0): 179.14}",0
33345334,251207323,0,"LINESTRING (16.3503889 48.2227201, 16.351096 48.2235719, 16.3511323 48.2236213, 16.3511414 48.2236336)",58,"{(33345330, 251207323, 0): 86.516, (251207323, 251207322, 0): 93.993, (33345333, 33345334, 0): 115.255, (33345334, 33344339, 0): 63.458999999999996, (33345335, 33345334, 0): 179.14}",3
28982564,28982560,0,"LINESTRING (16.3529349 48.2254457, 16.3529109 48.2253983, 16.3526474 48.2248789, 16.3525738 48.2247253, 16.3525355 48.2246537)",59,"{(28982563, 28982564, 0): 76.223, (33344336, 28982560, 0): 69.588, (28982560, 28982559, 0): 110.416, (28982560, 28982561, 0): 179.81300000000002, (28982564, 28982569, 0): 99.89}",1
28982560,28982561,0,"LINESTRING (16.3525355 48.2246537, 16.35251 48.2246064, 16.3522319 48.2240317)",59,"{(33344336, 28982560, 0): 110.599, (28982560, 28982559, 0): 69.397, (33344335, 28982561, 0): 74.02900000000001, (28982561, 33345337, 0): 106.66, (28982564, 28982560, 0): 179.81300000000002, (28982561, 33344338, 0): 179.95100000000002}",2
28982561,33344338,0,"LINESTRING (16.3522319 48.2240317, 16.3520656 48.2236873)",59,"{(33344335, 28982561, 0): 105.922, (28982561, 33345337, 0): 73.389, (28982560, 28982561, 0): 179.95100000000002, (33344338, 251207322, 0): 179.994, (33344338, 33344334, 0): 75.996}",0
33344338,251207322,0,"LINESTRING (16.3520656 48.2236873, 16.351863 48.2232676, 16.3518375 48.2232062, 16.3518322 48.2231935)",59,"{(251207323, 251207322, 0): 80.154, (251207322, 2521182222, 0): 100.28, (28982561, 33344338, 0): 179.994, (251207322, 33344339, 0): 176.37099999999998, (33344338, 33344334, 0): 103.998}",2
251207322,33344339,0,"LINESTRING (16.3518322 48.2231935, 16.3518242 48.2231773, 16.3517918 48.2231113, 16.3514992 48.2225296, 16.3514639 48.2224688)",59,"{(251207323, 251207322, 0): 96.217, (251207322, 2521182222, 0): 83.34899999999999, (33345334, 33344339, 0): 107.177, (33344339, 2382977342, 0): 73.369, (33344338, 251207322, 0): 176.37099999999998, (33344339, 33345323, 0): 176.636}",3
33344339,33345323,0,"LINESTRING (16.3514639 48.2224688, 16.351151 48.2218487)",59,"{(33345334, 33344339, 0): 76.187, (33344339, 2382977342, 0): 103.267, (2507395450, 33345323, 0): 74.93, (33345323, 33345335, 0): 104.335, (251207322, 33344339, 0): 176.636, (33345323, 33345324, 0): 179.086}",0
33345323,33345324,0,"LINESTRING (16.351151 48.2218487, 16.3509032 48.2213375)",59,"{(2507395450, 33345323, 0): 104.156, (33345323, 33345335, 0): 76.579, (33344339, 33345323, 0): 179.086, (33345324, 2507395454, 0): 75.455}",0
33345324,2507395454,0,"LINESTRING (16.3509032 48.2213375, 16.3525928 48.2209994)",59,"{(2507395450, 2507395454, 0): 102.883, (33345323, 33345324, 0): 75.455, (2507395454, 378721, 0): 77.20100000000001}",0
75605497,75605503,0,"LINESTRING (16.351368 48.2179014, 16.3510306 48.2179052, 16.3509198 48.217894, 16.3508091 48.2178552, 16.3502703 48.2174698, 16.3499805 48.2174845)",60,"{(75605497, 33182055, 0): 82.515, (378720, 75605503, 0): 128.962, (75605503, 33182056, 0): 95.574, (378721, 75605497, 0): 97.26100000000001}",3
33182056,33182055,0,"LINESTRING (16.3499515 48.2172592, 16.3502334 48.2172393, 16.3512494 48.2171663)",61,"{(75605497, 33182055, 0): 95.532, (33182055, 33182054, 0): 86.77, (75605503, 33182056, 0): 87.642, (33182056, 33182053, 0): 95.441}",0
33345321,33345291,0,"LINESTRING (16.3388424 48.2279167, 16.3386795 48.2275859, 16.3386498 48.2275256, 16.3386443 48.2275145)",62,"{(251523470, 33345291, 0): 76.52600000000001, (33345291, 1850015446, 0): 104.71, (33345321, 30696019, 0): 102.628, (30696018, 33345321, 0): 75.521}",0
33144566,33144555,0,"LINESTRING (16.3397192 48.223573, 16.3399554 48.2244141)",63,"{(33144555, 60631071, 0): 179.558, (33144572, 33144566, 0): 91.501, (33144566, 33144560, 0): 86.681, (33143834, 33144555, 0): 96.706, (33144555, 33345301, 0): 82.03699999999999}",0
33144555,60631071,0,"LINESTRING (16.3399554 48.2244141, 16.3401854 48.2252581)",63,"{(60631071, 401838, 0): 101.326, (33144566, 33144555, 0): 179.558, (33143834, 33144555, 0): 83.736, (33144555, 33345301, 0): 97.521, (33345301, 60631071, 0): 85.044, (60631071, 33345293, 0): 173.159}",0
33345293,30696019,0,"LINESTRING (16.3406794 48.226844, 16.3406867 48.2268574, 16.3409709 48.22738, 16.3409908 48.2274167)",63,"{(30696019, 25280685, 0): 109.845, (33344817, 33345293, 0): 72.055, (33345293, 251523470, 0): 103.352, (33345321, 30696019, 0): 72.076, (60631071, 33345293, 0): 178.57}",0
33344816,392251,0,"LINESTRING (16.3435543 48.2264915, 16.3435581 48.2265043, 16.3435703 48.226545, 16.3436724 48.226886)",64,"{(25280685, 392251, 0): 86.937, (2423479559, 33344816, 0): 81.513, (33344816, 33344817, 0): 101.252, (392251, 393373, 0): 95.114}",0
33344809,2423479559,0,"LINESTRING (16.3438705 48.2249874, 16.3438959 48.2250684, 16.3440662 48.2256117, 16.3440785 48.2256511, 16.3440831 48.2256657, 16.3442969 48.2262828, 16.3443058 48.2263002, 16.3443097 48.2263099, 16.3443157 48.2263246)",65,"{(33344812, 2423479559, 0): 97.352, (2423479559, 33344816, 0): 80.743, (33344810, 33344809, 0): 102.92099999999999, (33344809, 33344808, 0): 77.068}",3
33345286,33345303,0,"LINESTRING (16.3351453 48.2257474, 16.3360885 48.2252897)",66,"{(33345287, 33345286, 0): 84.031, (33345286, 283324413, 0): 105.368, (33345303, 33345304, 0): 178.393, (33144069, 33345303, 0): 73.877, (33345303, 33345298, 0): 106.568}",0
33345303,33345304,0,"LINESTRING (16.3360885 48.2252897, 16.3372428 48.224689)",66,"{(33345300, 33345304, 0): 105.859, (33345304, 29048468, 0): 73.743, (33345286, 33345303, 0): 178.393, (33345304, 33144577, 0): 179.712, (33144069, 33345303, 0): 104.516, (33345303, 33345298, 0): 75.039}",0
33345304,33144577,0,"LINESTRING (16.3372428 48.224689, 16.3380685 48.224254)",66,"{(33143995, 33144577, 0): 73.627, (33144577, 33345301, 0): 105.47, (33345300, 33345304, 0): 74.429, (33345304, 29048468, 0): 105.969, (33345303, 33345304, 0): 179.712, (33144577, 33144572, 0): 179.233}",0
33144577,33144572,0,"LINESTRING (16.3380685 48.224254, 16.3390945 48.2237309)",66,"{(33143995, 33144577, 0): 107.14, (33144577, 33345301, 0): 73.763, (25280482, 33144572, 0): 77.941, (33345304, 33144577, 0): 179.233, (33144572, 33144566, 0): 167.171}",0
33144572,33144566,0,"LINESTRING (16.3390945 48.2237309, 16.3397192 48.223573)",66,"{(25280482, 33144572, 0): 114.888, (33144566, 33144555, 0): 91.501, (33144577, 33144572, 0): 167.171, (33144566, 33144560, 0): 178.182}",0
33144566,33144560,0,"LINESTRING (16.3397192 48.223573, 16.3404827 48.2234056)",66,"{(33144566, 33144555, 0): 86.681, (33144572, 33144566, 0): 178.182, (33144560, 33143829, 0): 179.16, (33144560, 283324407, 0): 68.655}",0
33144560,33143829,0,"LINESTRING (16.3404827 48.2234056, 16.3417076 48.2231558, 16.3417921 48.2231494)",66,"{(392301, 33143829, 0): 86.212, (33143829, 33143834, 0): 94.78399999999999, (33144566, 33144560, 0): 179.16, (33143829, 33144494, 0): 178.793, (33144560, 283324407, 0): 112.185}",11
33143829,33144494,0,"LINESTRING (16.3417921 48.2231494, 16.3429429 48.2230866)",66,"{(283324405, 33144494, 0): 75.788, (33144494, 33144503, 0): 105.171, (392301, 33143829, 0): 94.995, (33143829, 33143834, 0): 84.009, (33144560, 33143829, 0): 178.793, (33144494, 33144497, 0): 179.739}",0
33144494,33144497,0,"LINESTRING (16.3429429 48.2230866, 16.343871 48.2230317)",66,"{(283324405, 33144494, 0): 103.951, (33144494, 33144503, 0): 75.09, (33143829, 33144494, 0): 179.739, (33144497, 33144500, 0): 172.648, (33144550, 33144497, 0): 105.377, (33144497, 358517297, 0): 76.254}",0
